title,url,published_at,company_name,company_id
LayerX、ARR100億円を達成——AIエージェント事業が成長を牽引,https://prtimes.jp/main/html/rd/p/000000599.000036528.html,2026-03-18 09:19,LayerX,36528
LayerX、「バクラク給与」を正式リリース。給与計算の“前後”にある周辺業務をシステム内で一元化・自動化し、業務の属人化を解消,https://prtimes.jp/main/html/rd/p/000000595.000036528.html,2026-03-18 16:40,LayerX,36528
ＪＡ三井リース、年間1.8万件の見積書登録業務に「Ai Workforce リースソリューション」を導入。5割の作業時間削減を目指す。,https://prtimes.jp/main/html/rd/p/000000590.000036528.html,2026-03-09 10:53,LayerX,36528
オリンパスマーケティング株式会社が「バクラク」を導入。納品書発行業務をデジタル化し、郵送作業ゼロと配送リードタイムの解消を実現,https://prtimes.jp/main/html/rd/p/000000587.000036528.html,2026-03-05 09:29,LayerX,36528
LayerX、バクラク勤怠において「AIシフト変換機能」を提供開始。シフト表アップロードだけで勤務予定を自動変換、手作業での形式変換が不要に,https://prtimes.jp/main/html/rd/p/000000591.000036528.html,2026-03-03 18:45,LayerX,36528
医療法人良秀会グループが「バクラク受領代行」を導入。95%以上の電子請求書受領を委託し属人化を解消、バックオフィスの標準化を実現,https://prtimes.jp/main/html/rd/p/000000589.000036528.html,2026-02-26 15:31,LayerX,36528
株式会社ふくおかフィナンシャルグループ19社が「バクラク」を導入。経理業務を標準化し、属人化解消とガバナンス強化を目指す,https://prtimes.jp/main/html/rd/p/000000585.000036528.html,2026-02-25 10:59,LayerX,36528
LayerXが開発する「Ai Workforce」、三菱ＵＦＪ銀行に行内外データと連携したAIエージェントデータ基盤を提供開始。提案書自動生成により、年間20万時間の削減を目指す,https://prtimes.jp/main/html/rd/p/000000588.000036528.html,2026-02-19 22:28,LayerX,36528
LayerXが開発するAi Workforce、法務領域に進出。300ページ超の長文・複雑な契約書に対応する「Ai Workforce 契約書ソリューション」を提供開始。,https://prtimes.jp/main/html/rd/p/000000583.000036528.html,2026-02-12 22:34,LayerX,36528
医療法人社団プラタナスが「バクラク」を導入。AIで請求書の受領やデータ管理がラクに。月次決算早期化・経営判断の迅速化を見込む,https://prtimes.jp/main/html/rd/p/000000582.000036528.html,2026-02-10 16:47,LayerX,36528
LayerXのデータエンジニアが「2026 Snowflake Data Superheroes」に選出,https://prtimes.jp/main/html/rd/p/000000581.000036528.html,2026-02-11 08:32,LayerX,36528
LayerX、給与計算システム「バクラク給与」先行トライアル受付開始。前月との差分や変動箇所の一覧表示で締め作業の確認負荷を軽減,https://prtimes.jp/main/html/rd/p/000000579.000036528.html,2026-02-07 22:30,LayerX,36528
千葉県中心に約10施設を運営する大手医療法人社団誠馨会が「バクラク」を導入。AI-OCRで既存帳票のまま電子化を実現。郵送コスト削減と業務スピード向上を見込む,https://prtimes.jp/main/html/rd/p/000000577.000036528.html,2026-01-30 18:19,LayerX,36528
AI-BPOで経費精算の承認をお任せできる「バクラク承認代行」を提供開始。AIと人の協働で、使うほど申請者の差し戻しも削減,https://prtimes.jp/main/html/rd/p/000000574.000036528.html,2026-01-29 16:55,LayerX,36528
バクラク、蓄積された支出データをAIが分析・可視化する「バクラクインテリジェンス」を提供開始。作業不要で、グラフから証憑をワンクリックで確認,https://prtimes.jp/main/html/rd/p/000000576.000036528.html,2026-01-29 18:09,LayerX,36528
LayerXが開発する「Ai Workforce」、三菱UFJ銀行における複雑な金融プロダクツ業務を提案から期中管理まで横断的に支援するAI基盤を提供開始,https://prtimes.jp/main/html/rd/p/000000575.000036528.html,2026-01-28 23:06,LayerX,36528
"株式会社ジェイアール西日本ホテル開発が「バクラク」を導入。経営統合に伴い業務プロセスを刷新、多拠点約1,300名の申請業務を効率化",https://prtimes.jp/main/html/rd/p/000000572.000036528.html,2026-01-16 17:57,LayerX,36528
LayerX、山田進太郎D&I財団が推進する「Girls Meet STEM」に参画。中高生女子向け企業ツアーを3月30日に開催,https://prtimes.jp/main/html/rd/p/000000571.000036528.html,2026-01-27 19:27,LayerX,36528
バクラク請求書発行、「送付書類の承認機能」を提供開始。取引先との多様な取引書類の確認・合意状況を可視化し、手戻りやリードタイムを削減,https://prtimes.jp/main/html/rd/p/000000570.000036528.html,2026-01-16 19:34,LayerX,36528
バクラクビジネスカード、郵便料金支払い専用のクレジットカード発行機能をリリース 〜小切手廃止・手数料変更や料金別納郵便の制度変更に対応〜,https://prtimes.jp/main/html/rd/p/000000569.000036528.html,2026-01-14 19:37,LayerX,36528
"「バクラク申請・経費精算」モバイルアプリ、App Storeでレビュー1,000件を突破し、★4.4の高評価を獲得 〜モバイル活用により、月次決算が早期化することも明らかに〜",https://prtimes.jp/main/html/rd/p/000000568.000036528.html,2026-01-14 12:01,LayerX,36528
【経費精算システム選定基準と月次決算実態調査】システムリプレイス時は現場運用視点が重視される傾向。モバイルアプリは満足層と未利用層で決算締め日に最大1.7日の差。,https://prtimes.jp/main/html/rd/p/000000567.000036528.html,2026-01-13 16:24,LayerX,36528
AIクラウドサービス「バクラク」提供開始から5周年！特設サイトにて“AIで削減された業務負担”を具体的な実績数値とともにご紹介 #5周年もバクラクに,https://prtimes.jp/main/html/rd/p/000000566.000036528.html,2026-01-09 18:05,LayerX,36528
バクラク経費精算、AIが申請不備を検知・指摘する「AI申請レビュー」全ユーザーへの提供開始 〜9割の企業が抱える「手戻り」を解消。設定機能アップデートにより、自社規定のAI実装が容易に〜,https://prtimes.jp/main/html/rd/p/000000565.000036528.html,2025-12-25 18:03,LayerX,36528
"バクラク、AIエージェント等の新機能で今年手放せるようになった業務まとめ「Bakuraku ""Not-To-Do"" List 2025」を公開",https://prtimes.jp/main/html/rd/p/000000563.000036528.html,2025-12-24 17:11,LayerX,36528
バクラク受領代行、サービス需要の拡大に伴いスキャンセンターを拡張。2026年春稼働開始予定,https://prtimes.jp/main/html/rd/p/000000562.000036528.html,2026-01-06 10:46,LayerX,36528
