title,url,published_at,company_name,company_id
＜「メルカリ」トレンド通信＞ 野球日本代表編：検索数急上昇1位「吉田 正尚」選手が、大会前後で約7.3倍に。「大谷 翔平」選手は、大会期間中検索数最多と不動の人気,https://prtimes.jp/main/html/rd/p/000000523.000026386.html,2026-03-13 18:10,株式会社メルカリ,26386
メルペイ、「メルカード」付帯のETCカードを提供開始,https://prtimes.jp/main/html/rd/p/000000522.000026386.html,2026-03-10 16:10,株式会社メルカリ,26386
メルカリ、生成AIを活用した新たな絞り込み検索機能の提供を開始,https://prtimes.jp/main/html/rd/p/000000516.000026386.html,2026-03-04 15:10,株式会社メルカリ,26386
"＜イベントレポート＞3日間で延べ約7,000人が来場！メルカリ、「変なフリマ」を渋谷で開催",https://prtimes.jp/main/html/rd/p/000000520.000026386.html,2026-03-03 19:10,株式会社メルカリ,26386
＜「メルカリ」トレンド通信＞ 花粉症対策と新生活需要を特集！空気清浄機は取引件数前年比21.5%増の「Airdog」、ハンドバッグは「COACH」「LOUIS VUITTON」の2強,https://prtimes.jp/main/html/rd/p/000000519.000026386.html,2026-03-03 15:10,株式会社メルカリ,26386
メルカリ、「メルカリモバイル」でau回線の提供を開始,https://prtimes.jp/main/html/rd/p/000000517.000026386.html,2026-02-26 21:40,株式会社メルカリ,26386
メルペイ、「ニトリネット」へのネット決済導入開始を記念して、お会計の10％ポイント還元キャンペーンを実施,https://prtimes.jp/main/html/rd/p/000000512.000026386.html,2026-02-24 14:11,株式会社メルカリ,26386
メルペイ、秋田市のキャッシュレスキャンペーンに参画,https://prtimes.jp/main/html/rd/p/000000506.000026386.html,2026-02-20 14:10,株式会社メルカリ,26386
メルペイ、「DMM.com」へのネット決済の本格導入開始で、お会計の20％ポイント還元キャンペーンを実施,https://prtimes.jp/main/html/rd/p/000000507.000026386.html,2026-02-19 18:10,株式会社メルカリ,26386
メルカリ、体験型イベント「変なフリマ」を2026年2月27日（金）より渋谷で期間限定開催,https://prtimes.jp/main/html/rd/p/000000510.000026386.html,2026-02-18 18:10,株式会社メルカリ,26386
メルペイ、「CNプレイガイド」へのネット決済導入開始で、お会計の10％ポイント還元キャンペーンを実施,https://prtimes.jp/main/html/rd/p/000000504.000026386.html,2026-02-06 16:10,株式会社メルカリ,26386
「メルカード」、「2026年 オリコン顧客満足度®調査 クレジットカード 年会費無料」で3項目1位を達成,https://prtimes.jp/main/html/rd/p/000000502.000026386.html,2026-02-02 18:10,株式会社メルカリ,26386
メルペイ、全国の宝くじ売り場でコード決済導入開始,https://prtimes.jp/main/html/rd/p/000000501.000026386.html,2026-01-28 16:10,株式会社メルカリ,26386
メルカリ、安心・安全な取引環境の構築に向けて、「チャットサポート」を開始,https://prtimes.jp/main/html/rd/p/000000496.000026386.html,2025-12-22 15:10,株式会社メルカリ,26386
＜「メルカリ」トレンド通信＞2025年「メルカリ」トレンドを発表“メルカリトレンドワード2025”は「ラブブ」,https://prtimes.jp/main/html/rd/p/000000495.000026386.html,2025-12-19 14:11,株式会社メルカリ,26386
メルペイ、「メルカリ」の売上金を即時・無料で出金できる新サービスを提供開始,https://prtimes.jp/main/html/rd/p/000000492.000026386.html,2025-12-18 17:10,株式会社メルカリ,26386
メルカリ、駿河屋と資本業務提携契約を締結,https://prtimes.jp/main/html/rd/p/000000491.000026386.html,2025-12-17 19:10,株式会社メルカリ,26386
メルペイ、「モッピー」「ポイントインカム」「ワラウ」「ドットギフト・ドットマネー」の連携開始,https://prtimes.jp/main/html/rd/p/000000494.000026386.html,2025-12-17 16:10,株式会社メルカリ,26386
【推し活と金銭感覚・消費傾向に関する調査】推し活費は、物価高でも削れない「心の生活費」。一方で6割が支出管理に悩み,https://prtimes.jp/main/html/rd/p/000000490.000026386.html,2025-12-10 16:10,株式会社メルカリ,26386
"＜イベントレポート＞展示されたモノの価格を「メルカリ」で調べて、お宝を見つける体験型施設「捨てられそうなお宝ミュージアム」最初の4日間で延べ1,000人超が来場",https://prtimes.jp/main/html/rd/p/000000489.000026386.html,2025-12-08 19:10,株式会社メルカリ,26386
メルカリ、「メルカリモバイル」で最大5回線までの複数回線契約に対応,https://prtimes.jp/main/html/rd/p/000000488.000026386.html,2025-12-05 14:17,株式会社メルカリ,26386
メルカリ、展示されたモノの価格を調べて、お宝を見つける体験型施設「捨てられそうなお宝ミュージアム」を原宿に期間限定オープン,https://prtimes.jp/main/html/rd/p/000000487.000026386.html,2025-11-20 16:10,株式会社メルカリ,26386
「2025年版 日本の家庭に眠る“かくれ資産”調査」 日本全国の“かくれ資産”は、推計約91兆円国民一人あたり平均71.5万円,https://prtimes.jp/main/html/rd/p/000000486.000026386.html,2025-11-20 14:11,株式会社メルカリ,26386
メルカリ、好評シリーズ「超メルカリ市」第三弾を開催、超売れる！超買える！超ワクワク！をさらに拡大,https://prtimes.jp/main/html/rd/p/000000485.000026386.html,2025-11-19 17:10,株式会社メルカリ,26386
メルペイ、「PlayStation Store」へのネット決済導入開始,https://prtimes.jp/main/html/rd/p/000000484.000026386.html,2025-11-13 14:10,株式会社メルカリ,26386
