title,url,published_at,company_name,company_id
イオンマーケティングが取引管理サービス「Contract One」を活用,https://prtimes.jp/main/html/rd/p/000000781.000049627.html,2026-01-22 14:10,Sansan株式会社,49627
Sansan、「サイバーインデックス企業調査2025」で2年連続一つ星を獲得,https://prtimes.jp/main/html/rd/p/000000784.000049627.html,2026-01-21 16:10,Sansan株式会社,49627
クラウドソーシング事業を展開するクラウドワークスがEight Career Designを導入し、即戦力人材の採用に成功,https://prtimes.jp/main/html/rd/p/000000780.000049627.html,2026-01-19 14:10,Sansan株式会社,49627
Sansan、主要なIRサイト評価機関3社から高評価を獲得,https://prtimes.jp/main/html/rd/p/000000778.000049627.html,2026-01-16 14:10,Sansan株式会社,49627
Bill One、請求書業務に「なくせる」をつくるAI新機能を発表,https://prtimes.jp/main/html/rd/p/000000779.000049627.html,2026-01-15 15:10,Sansan株式会社,49627
Sansan、法人向け名刺管理サービス13年連続シェアNo.1,https://prtimes.jp/main/html/rd/p/000000777.000049627.html,2026-01-13 17:10,Sansan株式会社,49627
Contract One、取適法対応を支援する3つの新機能を実装,https://prtimes.jp/main/html/rd/p/000000776.000049627.html,2026-01-06 14:11,Sansan株式会社,49627
創業90年超の東京ダイヤモンド工具製作所がEight Teamで3000社超の顧客情報を一元管理,https://prtimes.jp/main/html/rd/p/000000775.000049627.html,2025-12-24 14:10,Sansan株式会社,49627
名刺アプリ「Eight」、個人向け名刺アプリ市場で3年連続利用率No.1を獲得,https://prtimes.jp/main/html/rd/p/000000774.000049627.html,2025-12-23 14:10,Sansan株式会社,49627
Bill One、パートナー専売プランを提供開始,https://prtimes.jp/main/html/rd/p/000000772.000049627.html,2025-12-22 14:10,Sansan株式会社,49627
Bill Oneが4年連続マーケットシェアNo.1を獲得,https://prtimes.jp/main/html/rd/p/000000773.000049627.html,2025-12-22 10:10,Sansan株式会社,49627
最新のAI・マーケ・営業のトレンドと活用法を学べる「Eight EXPO 2026」を過去最大規模で開催,https://prtimes.jp/main/html/rd/p/000000771.000049627.html,2025-12-19 18:10,Sansan株式会社,49627
Sansan、商談記録を自動要約するAI音声入力機能を実装,https://prtimes.jp/main/html/rd/p/000000770.000049627.html,2025-12-19 14:10,Sansan株式会社,49627
株式会社クラスがEight Teamを活用。展示会の名刺活用により商談化率を6倍に向上,https://prtimes.jp/main/html/rd/p/000000768.000049627.html,2025-12-04 18:10,Sansan株式会社,49627
メディア関係者の方のみご覧頂けます,https://prtimes.jp/main/html/rd/p/000000769.000049627.html,2025-12-08 17:50,Sansan株式会社,49627
Sansanがサポートする佐脇京選手、世界最高峰のピックルボール国際大会ジュニア部門で2冠,https://prtimes.jp/main/html/rd/p/000000767.000049627.html,2025-12-03 16:02,Sansan株式会社,49627
Bill One、請求書と仕入れに関するデータを総額・明細単位で照合する「AI自動照合」を提供開始,https://prtimes.jp/main/html/rd/p/000000764.000049627.html,2025-11-27 14:11,Sansan株式会社,49627
「Sansan MCPサーバー」、住友商事でトライアル導入,https://prtimes.jp/main/html/rd/p/000000763.000049627.html,2025-11-26 14:11,Sansan株式会社,49627
日建レンタコムが全国259拠点で取引管理サービス「Contract One」を活用,https://prtimes.jp/main/html/rd/p/000000762.000049627.html,2025-11-25 14:10,Sansan株式会社,49627
Sansan、企業のデータ品質を高める新サービス「Sansan Data Intelligence」を発表,https://prtimes.jp/main/html/rd/p/000000761.000049627.html,2025-11-21 14:11,Sansan株式会社,49627
AI活用を加速させる新ソリューション「Sansan AIエージェント」「Sansan MCPサーバー」を提供,https://prtimes.jp/main/html/rd/p/000000760.000049627.html,2025-11-21 14:10,Sansan株式会社,49627
Sansan、「不動産・商業施設に関する契約の実態」を調査,https://prtimes.jp/main/html/rd/p/000000759.000049627.html,2025-11-18 14:11,Sansan株式会社,49627
Bill One主催「経理・財務の日」を11月21日（金）に開催,https://prtimes.jp/main/html/rd/p/000000757.000049627.html,2025-11-17 14:10,Sansan株式会社,49627
Sansan株式会社、IR優良企業賞2025において「IR優良企業奨励賞」を初受賞,https://prtimes.jp/main/html/rd/p/000000758.000049627.html,2025-11-14 16:10,Sansan株式会社,49627
全国1200店舗超のホームセンター等を運営する「コメリ」がBill Oneで年間約7000時間の請求書業務を削減,https://prtimes.jp/main/html/rd/p/000000756.000049627.html,2025-11-13 14:10,Sansan株式会社,49627
Sansan、「企業のデータ管理に関する実態調査」を発表。一社平均6.4億円をシステム統合やデータ整備に投資,https://prtimes.jp/main/html/rd/p/000000755.000049627.html,2025-11-11 14:11,Sansan株式会社,49627
日本最大級のスタートアップ展示会「Startup JAPAN 2025」を大阪で初開催,https://prtimes.jp/main/html/rd/p/000000754.000049627.html,2025-11-06 18:21,Sansan株式会社,49627
Sansan株式会社、「統合報告書2025」を公開,https://prtimes.jp/main/html/rd/p/000000752.000049627.html,2025-10-31 19:10,Sansan株式会社,49627
東武トップツアーズがBill Oneを全国125拠点で導入し、年間7万件の請求書をオンライン受領,https://prtimes.jp/main/html/rd/p/000000753.000049627.html,2025-10-30 14:11,Sansan株式会社,49627
Sansan、「渋谷阿波おどり2025」に特別協賛,https://prtimes.jp/main/html/rd/p/000000751.000049627.html,2025-10-17 16:10,Sansan株式会社,49627
Eight、イベントプラットフォーム「EXPOLINE」と連携。デジタル名刺を活用し、参加申込時のフォーム入力を自動化,https://prtimes.jp/main/html/rd/p/000000749.000049627.html,2025-10-17 14:10,Sansan株式会社,49627
三菱商事グループ「レンタルのニッケン」がBill Oneを活用。国内250拠点で、請求書の処理を自動化,https://prtimes.jp/main/html/rd/p/000000750.000049627.html,2025-10-16 14:10,Sansan株式会社,49627
AI契約データベース「Contract One」が新機能「契約ダッシュボード」を実装,https://prtimes.jp/main/html/rd/p/000000748.000049627.html,2025-10-09 16:10,Sansan株式会社,49627
ニデックがビジネスデータベース「Sansan」を導入,https://prtimes.jp/main/html/rd/p/000000747.000049627.html,2025-10-09 14:10,Sansan株式会社,49627
Eight、AIが“職歴・スキル”を自動要約する新機能を提供開始,https://prtimes.jp/main/html/rd/p/000000746.000049627.html,2025-10-06 14:10,Sansan株式会社,49627
大和ハウス・アセットマネジメントがAI契約データベース「Contract One」を導入,https://prtimes.jp/main/html/rd/p/000000741.000049627.html,2025-09-29 11:00,Sansan株式会社,49627
関西初上陸！「新規事業 大会議 2025 in 大阪」を開催決定,https://prtimes.jp/main/html/rd/p/000000740.000049627.html,2025-09-26 14:11,Sansan株式会社,49627
国内最大級のDXカンファレンス「Sansan Innovation Summit 2025」11月21日（金） グランドプリンスホテル新高輪で開催,https://prtimes.jp/main/html/rd/p/000000739.000049627.html,2025-09-25 14:10,Sansan株式会社,49627
メディア関係者の方のみご覧頂けます,https://prtimes.jp/main/html/rd/p/000000738.000049627.html,2025-09-12 18:47,Sansan株式会社,49627
総合不動産のフロンティアハウスがEight Teamを活用。4万枚の名刺データを基盤に戦略的な営業を実現,https://prtimes.jp/main/html/rd/p/000000737.000049627.html,2025-09-08 18:15,Sansan株式会社,49627
Sansan、「中小企業における営業の人手不足」を調査。人手不足の企業、経営層の8割が“売上停滞”を実感,https://prtimes.jp/main/html/rd/p/000000736.000049627.html,2025-08-28 14:10,Sansan株式会社,49627
Sansan初となる工事現場の仮囲いを中心とした広告を開始,https://prtimes.jp/main/html/rd/p/000000735.000049627.html,2025-08-25 20:10,Sansan株式会社,49627
Bill One、「事前申請オプション」を提供開始。経費の事前申請をBill Oneビジネスカードに自動連携,https://prtimes.jp/main/html/rd/p/000000734.000049627.html,2025-08-22 14:29,Sansan株式会社,49627
Sansan、「会社員の立て替え負担に関する実態調査」を実施,https://prtimes.jp/main/html/rd/p/000000733.000049627.html,2025-08-22 14:28,Sansan株式会社,49627
長谷工シニアウェルデザインが42拠点でBill One経費を導入。介護者向け買い物代行をBill Oneビジネスカードで効率化,https://prtimes.jp/main/html/rd/p/000000730.000049627.html,2025-08-22 15:23,Sansan株式会社,49627
AI契約データベース「Contract One」が新機能「企業別AI契約サマリー」を実装,https://prtimes.jp/main/html/rd/p/000000732.000049627.html,2025-08-20 18:10,Sansan株式会社,49627
Eight、SaaS比較サイト「BOXIL」との連携を開始。デジタル名刺を活用し、QRコードで簡単ログイン,https://prtimes.jp/main/html/rd/p/000000731.000049627.html,2025-08-20 13:10,Sansan株式会社,49627
Contract One主催のビジネスイベント「法務ビジョン」を９月５日（金）に開催,https://prtimes.jp/main/html/rd/p/000000729.000049627.html,2025-08-12 14:10,Sansan株式会社,49627
Eight、ユーザー400万人への感謝を込めて特別企画「Eight感謝祭」を開催,https://prtimes.jp/main/html/rd/p/000000728.000049627.html,2025-08-08 20:10,Sansan株式会社,49627
「Sansan ＫＢＣオーガスタゴルフトーナメント２０２５」開催,https://prtimes.jp/main/html/rd/p/000000727.000049627.html,2025-08-27 15:55,Sansan株式会社,49627
国内最大規模のピックルボール国際大会PPA TOUR ASIA Sansan FUKUOKA OPEN 2025開催,https://prtimes.jp/main/html/rd/p/000000726.000049627.html,2025-08-07 18:10,Sansan株式会社,49627
AI契約データベース「Contract One」が検索機能を強化。新旧社名の一括検索が可能に,https://prtimes.jp/main/html/rd/p/000000725.000049627.html,2025-08-07 16:10,Sansan株式会社,49627
東北電力グループのユアテックが約80拠点でBill Oneを活用し請求書業務を年間約4万時間削減,https://prtimes.jp/main/html/rd/p/000000724.000049627.html,2025-08-06 14:10,Sansan株式会社,49627
AI初級者から上級者まで、実践的な活用に一歩踏み出す場「AI-PAX（アイパックス）2025」を開催,https://prtimes.jp/main/html/rd/p/000000723.000049627.html,2025-08-05 18:10,Sansan株式会社,49627
営業DXサービス「Sansan」が、「Okta Integration Network」にSAML連携で登録,https://prtimes.jp/main/html/rd/p/000000722.000049627.html,2025-07-31 14:11,Sansan株式会社,49627
Sansan、フリーランス新法・改正下請法を受け「契約の適切な履行に関する実態調査」を実施,https://prtimes.jp/main/html/rd/p/000000721.000049627.html,2025-07-30 14:10,Sansan株式会社,49627
Sansan、第66回東京高円寺阿波おどりに協賛,https://prtimes.jp/main/html/rd/p/000000720.000049627.html,2025-08-24 16:50,Sansan株式会社,49627
Sansan、新興スポーツ ピックルボール選手2名とスポンサー契約を締結,https://prtimes.jp/main/html/rd/p/000000719.000049627.html,2025-07-25 18:10,Sansan株式会社,49627
関西初上陸！日本最大級のスタートアップ展示会「Startup JAPAN EXPO 2025 in 大阪」出展社募集を開始,https://prtimes.jp/main/html/rd/p/000000718.000049627.html,2025-07-25 14:10,Sansan株式会社,49627
新日本プロレスがバックオフィスDXを推進。月間1000件の経費精算業務を「Bill One経費」で効率化,https://prtimes.jp/main/html/rd/p/000000717.000049627.html,2025-07-23 14:10,Sansan株式会社,49627
営業DXサービス「Sansan」、「Sansan Labs」のAI機能をアプリ版に初実装,https://prtimes.jp/main/html/rd/p/000000715.000049627.html,2025-07-18 14:10,Sansan株式会社,49627
Sansan、「長岡まつり大花火大会2025」に協賛,https://prtimes.jp/main/html/rd/p/000000716.000049627.html,2025-07-17 14:11,Sansan株式会社,49627
Sansan、生成AIの社会実装を加速する国家プロジェクト「GENIAC」に採択,https://prtimes.jp/main/html/rd/p/000000714.000049627.html,2025-07-22 15:29,Sansan株式会社,49627
近鉄百貨店がAI契約データベース「Contract One」を導入,https://prtimes.jp/main/html/rd/p/000000713.000049627.html,2025-07-16 14:10,Sansan株式会社,49627
Eight、名刺交換後に自身のデジタル名刺をメール送付可能に,https://prtimes.jp/main/html/rd/p/000000712.000049627.html,2025-07-02 14:10,Sansan株式会社,49627
Sansan、企業版ふるさと納税を活用したサステナビリティ活動を開始,https://prtimes.jp/main/html/rd/p/000000711.000049627.html,2025-06-30 18:27,Sansan株式会社,49627
データ化された書類を森に還す「Scan for Trees」、環境月間の6月に累計植樹本数2万本を達成,https://prtimes.jp/main/html/rd/p/000000710.000049627.html,2025-06-27 16:24,Sansan株式会社,49627
病院・福祉施設を運営する生長会・悠人会が30拠点でBill Oneを導入し年間1万2000件の請求書をデジタル化,https://prtimes.jp/main/html/rd/p/000000709.000049627.html,2025-06-21 23:10,Sansan株式会社,49627
SmartHRがAI契約データベース「Contract One」を活用し、事業の急成長に伴い急増した契約書を一元管理,https://prtimes.jp/main/html/rd/p/000000706.000049627.html,2025-06-15 23:40,Sansan株式会社,49627
電通グループの総合広告会社・電通ランウェイがEight Career Designを導入し、即戦力人材の採用に成功,https://prtimes.jp/main/html/rd/p/000000705.000049627.html,2025-06-12 23:22,Sansan株式会社,49627
フルサト・マルカホールディングスが「Bill One」を活用し、属人化していた経理業務をグループで標準化,https://prtimes.jp/main/html/rd/p/000000703.000049627.html,2025-06-10 10:15,Sansan株式会社,49627
Eightとメ～テレが共催する「SamuraiDX 2025夏」6月24日（火）・25日（水）にオンラインで開催,https://prtimes.jp/main/html/rd/p/000000702.000049627.html,2025-06-07 22:11,Sansan株式会社,49627
コミュニティの力で事業成長を支援するスタートアップ、コミューン株式会社が「デジタル名刺ソリューション」導入,https://prtimes.jp/main/html/rd/p/000000701.000049627.html,2025-06-04 23:15,Sansan株式会社,49627
営業DXサービス「Sansan」がISMS-PIMS認証を取得,https://prtimes.jp/main/html/rd/p/000000700.000049627.html,2025-06-01 07:25,Sansan株式会社,49627
AI契約データベース「Contract One」初のTVCM「確認します」篇が放映開始,https://prtimes.jp/main/html/rd/p/000000699.000049627.html,2025-05-29 20:58,Sansan株式会社,49627
営業DXサービス「Sansan」の新TVCM「うっかりにやられた」篇が放映開始,https://prtimes.jp/main/html/rd/p/000000697.000049627.html,2025-05-30 22:44,Sansan株式会社,49627
経理DXサービス「Bill One」の新TVCM「会社員と、急な〇〇」シリーズが放映開始,https://prtimes.jp/main/html/rd/p/000000698.000049627.html,2025-05-29 20:29,Sansan株式会社,49627
営業DXサービス「Sansan」、デジタル名刺ソリューションを5月26日より提供開始,https://prtimes.jp/main/html/rd/p/000000696.000049627.html,2025-05-27 17:30,Sansan株式会社,49627
東宝がContract Oneを導入し、映画・アニメ事業の契約書を一元管理,https://prtimes.jp/main/html/rd/p/000000695.000049627.html,2025-05-24 22:13,Sansan株式会社,49627
JR九州グループ24社がBill Oneを活用し、月次決算を加速,https://prtimes.jp/main/html/rd/p/000000694.000049627.html,2025-05-23 21:35,Sansan株式会社,49627
企業発の革新的事業を表彰「第二回 日本新規事業大賞」大賞はキリン発の新規事業「premedi」,https://prtimes.jp/main/html/rd/p/000000693.000049627.html,2025-05-20 16:30,Sansan株式会社,49627
Sansan、十六銀行とBill Oneのパートナー契約を締結,https://prtimes.jp/main/html/rd/p/000000692.000049627.html,2025-05-20 10:55,Sansan株式会社,49627
Sansan、社員の生成AI活用率99%を達成。非エンジニア含む全職種が業務に活用,https://prtimes.jp/main/html/rd/p/000000691.000049627.html,2025-05-16 21:52,Sansan株式会社,49627
Sansan、「渡した“紙”名刺の活用実態」を調査,https://prtimes.jp/main/html/rd/p/000000690.000049627.html,2025-05-13 17:38,Sansan株式会社,49627
創業200周年を迎える化学品専門商社「小西安」がSansanを活用し、属人的な営業スタイルを改革,https://prtimes.jp/main/html/rd/p/000000688.000049627.html,2025-05-11 23:40,Sansan株式会社,49627
"国内最大規模のピックルボール国際大会PPA TOUR ASIA, Sansan FUKUOKA OPENを8月に福岡・糸島で開催決定",https://prtimes.jp/main/html/rd/p/000000689.000049627.html,2025-05-06 21:15,Sansan株式会社,49627
Eight、QRコードでの名刺交換に”届いた実感“を。「エイト♪」の効果音と名刺情報のメール送信機能を追加,https://prtimes.jp/main/html/rd/p/000000686.000049627.html,2025-05-14 14:37,Sansan株式会社,49627
ミスタードーナツFCを展開するニップンドーナツが「Bill One経費」を導入し、月100時間以上の経費精算業務を削減,https://prtimes.jp/main/html/rd/p/000000685.000049627.html,2025-04-26 04:58,Sansan株式会社,49627
SansanとAI契約書レビューサービス「LeCHECK」を提供するリセが資本業務提携を締結,https://prtimes.jp/main/html/rd/p/000000684.000049627.html,2025-04-25 22:30,Sansan株式会社,49627
Eight、アースデイを前に「紙名刺の活用実態」を調査。20億枚の紙名刺の“無駄”が生むCO2、東京ドーム411個分に,https://prtimes.jp/main/html/rd/p/000000683.000049627.html,2025-04-20 01:25,Sansan株式会社,49627
三菱UFJ銀行がSansanの活用を推進し、新たに Salesforce との連携を開始,https://prtimes.jp/main/html/rd/p/000000682.000049627.html,2025-04-21 21:40,Sansan株式会社,49627
双日テックイノベーションが契約のリスク分析でContract Oneを活用し、7000時間を削減,https://prtimes.jp/main/html/rd/p/000000681.000049627.html,2025-04-17 16:10,Sansan株式会社,49627
Sansan、商工中金とBill Oneのパートナー契約を締結,https://prtimes.jp/main/html/rd/p/000000679.000049627.html,2025-04-18 00:37,Sansan株式会社,49627
徳島市で開催される「2025 阿波おどり」に協賛、「Sansan藍場浜演舞場」を設置,https://prtimes.jp/main/html/rd/p/000000680.000049627.html,2025-04-15 16:30,Sansan株式会社,49627
AIコンシェルジュが最適なサービスとの出会いを支援「Eight EXPO 第4回 営業マーケDX 比較・導入展」を開催,https://prtimes.jp/main/html/rd/p/000000678.000049627.html,2025-04-15 13:49,Sansan株式会社,49627
Bill One経費がAmazonビジネスとの連携を開始　購買後の経費精算業務における証憑提出を不要に,https://prtimes.jp/main/html/rd/p/000000676.000049627.html,2025-04-10 12:47,Sansan株式会社,49627
1万人以上が参加する日本最大級のスタートアップ展示会「Startup JAPAN 2025」を5月8日・9日に開催,https://prtimes.jp/main/html/rd/p/000000675.000049627.html,2025-04-11 21:36,Sansan株式会社,49627
「Sansan ＫＢＣオーガスタゴルフトーナメント２０２５」に5年連続で特別協賛,https://prtimes.jp/main/html/rd/p/000000677.000049627.html,2025-04-08 18:25,Sansan株式会社,49627
カルビーが国内全拠点でBill Oneを導入し、年間6万2000件の請求書をデジタル化,https://prtimes.jp/main/html/rd/p/000000674.000049627.html,2025-04-10 02:10,Sansan株式会社,49627
Bill One主催「経理・財務の日」を4月22日（火）に開催,https://prtimes.jp/main/html/rd/p/000000673.000049627.html,2025-04-09 21:46,Sansan株式会社,49627
相鉄ビルマネジメントがContract Oneで、全社で活用できる契約データベースを構築,https://prtimes.jp/main/html/rd/p/000000672.000049627.html,2025-04-04 11:38,Sansan株式会社,49627
日本初の工場を持たない半導体メーカー・メガチップスがEight Career Designで財務マネジメント候補者の採用を実現,https://prtimes.jp/main/html/rd/p/000000671.000049627.html,2025-03-27 16:25,Sansan株式会社,49627
Bill One、未到着の請求書を可視化する「到着管理機能」を提供開始,https://prtimes.jp/main/html/rd/p/000000669.000049627.html,2025-03-29 22:52,Sansan株式会社,49627
利用率No.1名刺アプリ「Eight」、ユーザー数400万人を突破,https://prtimes.jp/main/html/rd/p/000000670.000049627.html,2025-03-28 04:31,Sansan株式会社,49627
Sansan、「請求書発行の実態調査」を実施,https://prtimes.jp/main/html/rd/p/000000668.000049627.html,2025-03-27 22:24,Sansan株式会社,49627
株式会社NTTデータが、「Sansan」と「Sansan Data Hub」を全社導入,https://prtimes.jp/main/html/rd/p/000000667.000049627.html,2025-03-26 21:37,Sansan株式会社,49627
「Climbers 2025」、サッカー日本代表監督の森保 一氏、元日本代表の中田 英寿氏の追加登壇が決定,https://prtimes.jp/main/html/rd/p/000000666.000049627.html,2025-03-21 16:27,Sansan株式会社,49627
Sansan、山梨中央銀行と「Eight Team」のパートナー契約を締結,https://prtimes.jp/main/html/rd/p/000000665.000049627.html,2025-03-21 05:24,Sansan株式会社,49627
Sansan、「第4回日経統合報告書アワード」において優秀賞を初受賞,https://prtimes.jp/main/html/rd/p/000000664.000049627.html,2025-03-20 22:31,Sansan株式会社,49627
新たな出会いを創出する「Sansan阿波おどり」、しぶやさくらまつりで開催,https://prtimes.jp/main/html/rd/p/000000663.000049627.html,2025-03-18 15:03,Sansan株式会社,49627
働き方を変えるDXを実現したユーザーを表彰する「Sansan Innovation Award 2026」の募集を開始,https://prtimes.jp/main/html/rd/p/000000662.000049627.html,2025-03-21 22:40,Sansan株式会社,49627
働き方を変えるDXを実現したユーザーを表彰する「Sansan Innovation Award 2025」の受賞企業を発表,https://prtimes.jp/main/html/rd/p/000000660.000049627.html,2025-03-15 23:26,Sansan株式会社,49627
GACKT氏、SKY-HI氏ら総勢20名のトップランナーが登壇「Climbers 2025」を東京ビッグサイトで開催,https://prtimes.jp/main/html/rd/p/000000661.000049627.html,2025-03-14 18:29,Sansan株式会社,49627
Bill Oneが「デジタルインボイスオプション」を提供開始　　　Peppol対応のインボイス受領が可能に,https://prtimes.jp/main/html/rd/p/000000659.000049627.html,2025-03-17 23:40,Sansan株式会社,49627
Eightのカード型デジタル名刺「My Eight Card」が「Akerun入退室管理システム」との連携を開始,https://prtimes.jp/main/html/rd/p/000000658.000049627.html,2025-03-14 21:56,Sansan株式会社,49627
営業DXサービス「Sansan」が、CRM搭載のカスタマープラットフォーム「HubSpot」と連携,https://prtimes.jp/main/html/rd/p/000000657.000049627.html,2025-03-06 23:40,Sansan株式会社,49627
Sansan、神山まるごと高専の公認ロボコンチーム「Hanabi」へ協賛,https://prtimes.jp/main/html/rd/p/000000656.000049627.html,2025-03-01 21:53,Sansan株式会社,49627
Sansan、「新リース会計基準に関する意識調査」を実施,https://prtimes.jp/main/html/rd/p/000000655.000049627.html,2025-02-28 03:30,Sansan株式会社,49627
「Sales Innovators’ NEXT」を3月11日（火）に開催！BtoB営業の未来を切り拓く、最強の顧客データ活用術とは,https://prtimes.jp/main/html/rd/p/000000654.000049627.html,2025-02-27 22:20,Sansan株式会社,49627
契約データベース「Contract One」が文書比較機能を実装,https://prtimes.jp/main/html/rd/p/000000653.000049627.html,2025-02-22 22:11,Sansan株式会社,49627
名刺アプリ「Eight」をアップデート。スマホ一つで誰にでもデジタル名刺を渡すことが可能に,https://prtimes.jp/main/html/rd/p/000000652.000049627.html,2025-02-14 16:27,Sansan株式会社,49627
企業の中から新価値を生み出す社内起業家を表彰する「第二回 日本新規事業大賞」の募集を開始,https://prtimes.jp/main/html/rd/p/000000651.000049627.html,2025-02-11 22:02,Sansan株式会社,49627
Sansan、阿波銀行と「Bill One」のパートナー契約を締結,https://prtimes.jp/main/html/rd/p/000000650.000049627.html,2025-02-06 12:10,Sansan株式会社,49627
Sansan、国内初のピックルボール選手育成プロジェクトに全面協賛,https://prtimes.jp/main/html/rd/p/000000649.000049627.html,2025-01-31 18:37,Sansan株式会社,49627
中小企業向け名刺管理サービス「Eight Team」が契約件数5000件を突破,https://prtimes.jp/main/html/rd/p/000000648.000049627.html,2025-01-30 14:49,Sansan株式会社,49627
山口県のロジスティクス企業・キチナングループがEight Career Designで次世代リーダーの採用を実現,https://prtimes.jp/main/html/rd/p/000000646.000049627.html,2025-01-24 23:53,Sansan株式会社,49627
Sansanと広島銀行、ひろぎんITソリューションズが「Bill One」の販売パートナー契約を締結,https://prtimes.jp/main/html/rd/p/000000647.000049627.html,2025-01-23 18:19,Sansan株式会社,49627
パナソニック ホームズがBill Oneを導入。年間12万件の請求書をデジタル化し、生産性向上を実現,https://prtimes.jp/main/html/rd/p/000000644.000049627.html,2025-01-21 14:18,Sansan株式会社,49627
福祉用具のレンタル・販売を展開するニックがEight Career Designを活用し、即戦力人材の採用を実現,https://prtimes.jp/main/html/rd/p/000000645.000049627.html,2025-01-19 21:02,Sansan株式会社,49627
日本最大級のスタートアップ専門展示会「Startup JAPAN EXPO 2025」出展募集を開始,https://prtimes.jp/main/html/rd/p/000000643.000049627.html,2025-01-18 21:39,Sansan株式会社,49627
営業DXサービス「Sansan」法人向け名刺管理サービスで12年連続シェアNo.1,https://prtimes.jp/main/html/rd/p/000000641.000049627.html,2025-01-11 05:49,Sansan株式会社,49627
Sansan株式会社、「サイバーインデックス企業調査2024」で初めて一つ星を獲得,https://prtimes.jp/main/html/rd/p/000000642.000049627.html,2025-01-09 18:23,Sansan株式会社,49627
Bill Oneが3年連続マーケットシェアNo.1を獲得,https://prtimes.jp/main/html/rd/p/000000640.000049627.html,2025-01-09 05:11,Sansan株式会社,49627
営業DXサービス「Sansan」、対話型AI機能を初実装Sansan Labsで「AI営業ロールプレイング」を無償提供,https://prtimes.jp/main/html/rd/p/000000639.000049627.html,2025-01-07 14:22,Sansan株式会社,49627
「第5回 中小企業リーダーズサミット」を1月に開催,https://prtimes.jp/main/html/rd/p/000000638.000049627.html,2025-01-07 07:07,Sansan株式会社,49627
DXリーダー育成イベント「DX CAMP 2025」を仙台で初開催,https://prtimes.jp/main/html/rd/p/000000637.000049627.html,2024-12-24 14:23,Sansan株式会社,49627
保育業界でIP無線機トップシェアのニシハタシステムがEight Career Designで即戦力人材の採用を実現,https://prtimes.jp/main/html/rd/p/000000635.000049627.html,2024-12-24 01:29,Sansan株式会社,49627
名刺アプリ「Eight」、個人向け名刺アプリ市場において利用率No.1を獲得,https://prtimes.jp/main/html/rd/p/000000636.000049627.html,2024-12-19 21:33,Sansan株式会社,49627
Eightとメ～テレの共催イベント「SamuraiDX 2025」を1月16日(木)・17日(金)に開催,https://prtimes.jp/main/html/rd/p/000000633.000049627.html,2024-12-06 14:23,Sansan株式会社,49627
